state	yr	qtr	index_nsa	index_sa	note
RI	2010	4	169.52	167.68	"                                                                                               "
RI	2011	1	164.87	166.8	"                                                                                               "
RI	2011	2	163.35	161.64	"                                                                                               "
RI	2011	3	161.56	158.48	"                                                                                               "
RI	2011	4	160.15	158.43	"                                                                                               "
RI	2012	1	153.43	155.62	"                                                                                               "
RI	2012	2	160.14	158.46	"                                                                                               "
RI	2012	3	165.06	161.52	"                                                                                               "
RI	2012	4	164.77	163.01	"                                                                                               "
RI	2013	1	161.47	164.15	"                                                                                               "
RI	2013	2	170.06	168.26	"                                                                                               "
RI	2013	3	174.38	170.32	"                                                                                               "
RI	2013	4	172.2	170.43	"                                                                                               "
SC	1991	1	100	100	"                                                                                               "
SC	1991	2	100.36	100.47	"                                                                                               "
SC	1991	3	100.47	100.35	"                                                                                               "
SC	1991	4	102.53	102.17	"                                                                                               "
SC	1992	1	103.33	103.32	"                                                                                               "
SC	1992	2	103.81	103.9	"                                                                                               "
SC	1992	3	104.2	104.01	"                                                                                               "
SC	1992	4	106.19	105.85	"                                                                                               "
SC	1993	1	105.14	105.14	"                                                                                               "
SC	1993	2	105.88	105.93	"                                                                                               "
SC	1993	3	107.73	107.45	"                                                                                               "
SC	1993	4	108.53	108.28	"                                                                                               "
SC	1994	1	109.38	109.41	"                                                                                               "
SC	1994	2	109.69	109.68	"                                                                                               "
SC	1994	3	111.81	111.45	"                                                                                               "
SC	1994	4	111.23	111.07	"                                                                                               "
SC	1995	1	112.44	112.47	"                                                                                               "
SC	1995	2	113.61	113.52	"                                                                                               "
SC	1995	3	115	114.57	"                                                                                               "
SC	1995	4	115.43	115.35	"                                                                                               "
SC	1996	1	116.8	116.84	"                                                                                               "
SC	1996	2	118.67	118.48	"                                                                                               "
SC	1996	3	119.61	119.13	"                                                                                               "
SC	1996	4	121.21	121.23	"                                                                                               "
SC	1997	1	122.04	122.11	"                                                                                               "
SC	1997	2	123.12	122.8	"                                                                                               "
SC	1997	3	124.38	123.89	"                                                                                               "
SC	1997	4	126.07	126.14	"                                                                                               "
SC	1998	1	126.55	126.64	"                                                                                               "
SC	1998	2	128.23	127.8	"                                                                                               "
SC	1998	3	129.94	129.43	"                                                                                               "
SC	1998	4	131.07	131.21	"                                                                                               "
SC	1999	1	133.34	133.46	"                                                                                               "
SC	1999	2	137.24	136.73	"                                                                                               "
SC	1999	3	139	138.44	"                                                                                               "
SC	1999	4	138.35	138.52	"                                                                                               "
SC	2000	1	140.84	140.97	"                                                                                               "
SC	2000	2	143.59	143.01	"                                                                                               "
SC	2000	3	144.79	144.21	"                                                                                               "
SC	2000	4	145.35	145.53	"                                                                                               "
SC	2001	1	146.52	146.67	"                                                                                               "
SC	2001	2	148.28	147.66	"                                                                                               "
SC	2001	3	149.43	148.88	"                                                                                               "
SC	2001	4	149.78	149.89	"                                                                                               "
SC	2002	1	150.92	151.07	"                                                                                               "
SC	2002	2	152.61	152	"                                                                                               "
SC	2002	3	153.27	152.76	"                                                                                               "
SC	2002	4	154.55	154.56	"                                                                                               "
SC	2003	1	155.79	155.95	"                                                                                               "
SC	2003	2	157.19	156.6	"                                                                                               "
SC	2003	3	158.97	158.46	"                                                                                               "
SC	2003	4	160.44	160.37	"                                                                                               "
SC	2004	1	160.49	160.7	"                                                                                               "
SC	2004	2	163.48	162.87	"                                                                                               "
SC	2004	3	166.49	165.91	"                                                                                               "
SC	2004	4	169.5	169.4	"                                                                                               "
SC	2005	1	172.9	173.26	"                                                                                               "
SC	2005	2	176.92	176.16	"                                                                                               "
SC	2005	3	180.71	179.99	"                                                                                               "
SC	2005	4	184.51	184.43	"                                                                                               "
SC	2006	1	187.02	187.63	"                                                                                               "
SC	2006	2	191.38	190.46	"                                                                                               "
SC	2006	3	192.9	191.96	"                                                                                               "
SC	2006	4	194.06	193.98	"                                                                                               "
SC	2007	1	194.76	195.76	"                                                                                               "
SC	2007	2	196.36	195.26	"                                                                                               "
SC	2007	3	195.26	194.17	"                                                                                               "
SC	2007	4	192.62	192.43	"                                                                                               "
SC	2008	1	190.35	191.75	"                                                                                               "
SC	2008	2	191.4	190.21	"                                                                                               "
SC	2008	3	186.47	185.25	"                                                                                               "
SC	2008	4	180.99	180.64	"                                                                                               "
SC	2009	1	175.66	177.36	"                                                                                               "
SC	2009	2	176.68	175.43	"                                                                                               "
SC	2009	3	178.16	176.86	"                                                                                               "
SC	2009	4	176.39	175.92	"                                                                                               "
SC	2010	1	170.6	172.55	"                                                                                               "
SC	2010	2	175.22	173.91	"                                                                                               "
SC	2010	3	168.31	166.89	"                                                                                               "
SC	2010	4	166.3	165.82	"                                                                                               "
SC	2011	1	160.06	162.08	"                                                                                               "
SC	2011	2	161.59	160.25	"                                                                                               "
SC	2011	3	161.91	160.44	"                                                                                               "
SC	2011	4	162.65	162.24	"                                                                                               "
SC	2012	1	160.64	162.73	"                                                                                               "
SC	2012	2	165.11	163.69	"                                                                                               "
SC	2012	3	165.74	164.13	"                                                                                               "
SC	2012	4	164.58	164.3	"                                                                                               "
SC	2013	1	164.95	167.11	"                                                                                               "
SC	2013	2	171.18	169.61	"                                                                                               "
SC	2013	3	173.92	172.17	"                                                                                               "
SC	2013	4	173.53	173.37	"                                                                                               "
SD	1991	1	100	100	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1991	2	103.53	102.55	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1991	3	103.19	102.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1991	4	103.59	103.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1992	1	106.39	106.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1992	2	106.76	105.76	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1992	3	109.34	108.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1992	4	111.84	111.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1993	1	113.25	113.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1993	2	116.79	115.8	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1993	3	118.01	117.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1993	4	120.04	119.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1994	1	122.05	121.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1994	2	125.46	124.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1994	3	127.16	126.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1994	4	128.75	128.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1995	1	126.63	126.41	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1995	2	133.09	132.02	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1995	3	132.46	131.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1995	4	134.86	134.63	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1996	1	137.1	136.82	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1996	2	138.47	137.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1996	3	140.73	139.79	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1996	4	138.72	138.7	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1997	1	140.56	140.15	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1997	2	143.47	142.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1997	3	143.82	142.7	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1997	4	145.21	145.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1998	1	146.91	146.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1998	2	148.79	147.43	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1998	3	149.22	147.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1998	4	148.71	149.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1999	1	152.61	152.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1999	2	155.37	153.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1999	3	157.14	155.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	1999	4	157.65	158.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2000	1	161.2	160.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2000	2	164.59	163.06	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2000	3	167.04	165.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2000	4	164.82	165.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2001	1	167.9	167.7	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2001	2	171.28	169.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2001	3	174.35	172.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2001	4	174.37	174.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2002	1	175.3	175.3	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2002	2	179.35	177.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2002	3	180.43	178.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2002	4	181.16	181.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2003	1	183.54	183.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2003	2	186.46	184.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2003	3	191.04	188.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2003	4	190.07	190.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2004	1	192.57	193.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2004	2	197.3	195.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2004	3	201.32	198.95	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2004	4	200.65	200.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2005	1	202.79	203.4	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2005	2	210.57	208.33	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2005	3	210.76	208.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2005	4	214.51	214.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2006	1	214.42	215.04	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2006	2	220.93	218.5	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2006	3	221.7	219.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2006	4	221.4	221.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2007	1	223.44	224.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2007	2	227.5	224.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2007	3	228.31	225.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2007	4	228.04	228.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2008	1	229.13	229.76	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2008	2	231.08	228.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2008	3	231.02	228.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2008	4	225.92	226	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2009	1	226.62	227.3	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2009	2	230.72	228.31	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2009	3	232.68	229.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2009	4	231.17	231.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2010	1	229.67	230.51	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2010	2	231.61	229.32	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2010	3	229.17	226.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2010	4	225.23	225.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2011	1	223.93	224.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2011	2	228.61	226.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2011	3	230.88	227.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2011	4	229.25	228.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2012	1	226.71	227.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2012	2	236.26	234.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2012	3	239.12	236.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2012	4	238.46	237.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2013	1	239.45	240.86	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2013	2	243.51	241.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2013	3	250.21	246.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
SD	2013	4	251.89	251.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TN	1991	1	100	100	"                                                                                               "
TN	1991	2	101.18	100.67	"                                                                                               "
TN	1991	3	101.99	101.32	"                                                                                               "
TN	1991	4	102.3	101.77	"                                                                                               "
TN	1992	1	103.71	103.73	"                                                                                               "
TN	1992	2	104.47	103.95	"                                                                                               "
TN	1992	3	105.69	105	"                                                                                               "
TN	1992	4	106.55	105.95	"                                                                                               "
TN	1993	1	107.04	107.12	"                                                                                               "
TN	1993	2	108.52	107.98	"                                                                                               "
TN	1993	3	109.82	109.07	"                                                                                               "
TN	1993	4	111.04	110.4	"                                                                                               "
TN	1994	1	111.18	111.26	"                                                                                               "
TN	1994	2	113.25	112.72	"                                                                                               "
TN	1994	3	114.16	113.36	"                                                                                               "
TN	1994	4	115.24	114.55	"                                                                                               "
TN	1995	1	116.5	116.58	"                                                                                               "
TN	1995	2	119.43	118.91	"                                                                                               "
TN	1995	3	122.17	121.29	"                                                                                               "
TN	1995	4	124.31	123.62	"                                                                                               "
TN	1996	1	123.24	123.23	"                                                                                               "
TN	1996	2	125.53	125.03	"                                                                                               "
TN	1996	3	127.04	126.13	"                                                                                               "
TN	1996	4	126.47	125.8	"                                                                                               "
TN	1997	1	128.11	128.04	"                                                                                               "
TN	1997	2	128.65	128.13	"                                                                                               "
TN	1997	3	130.8	129.86	"                                                                                               "
TN	1997	4	138.05	137.44	"                                                                                               "
TN	1998	1	139.36	139.16	"                                                                                               "
TN	1998	2	142.65	142.03	"                                                                                               "
TN	1998	3	144.7	143.71	"                                                                                               "
TN	1998	4	145.66	145.07	"                                                                                               "
TN	1999	1	147.28	147.08	"                                                                                               "
TN	1999	2	149.4	148.61	"                                                                                               "
TN	1999	3	151.5	150.49	"                                                                                               "
TN	1999	4	152.62	152.08	"                                                                                               "
TN	2000	1	153.8	153.6	"                                                                                               "
TN	2000	2	155.8	154.87	"                                                                                               "
TN	2000	3	156.49	155.5	"                                                                                               "
TN	2000	4	157.17	156.59	"                                                                                               "
TN	2001	1	157.52	157.44	"                                                                                               "
TN	2001	2	160.03	158.96	"                                                                                               "
TN	2001	3	160.67	159.64	"                                                                                               "
TN	2001	4	160.98	160.39	"                                                                                               "
TN	2002	1	161.32	161.29	"                                                                                               "
TN	2002	2	163.74	162.63	"                                                                                               "
TN	2002	3	164.82	163.73	"                                                                                               "
TN	2002	4	164.94	164.32	"                                                                                               "
TN	2003	1	166.73	166.78	"                                                                                               "
TN	2003	2	168.53	167.39	"                                                                                               "
TN	2003	3	169.84	168.63	"                                                                                               "
TN	2003	4	171.57	170.95	"                                                                                               "
TN	2004	1	172.06	172.19	"                                                                                               "
TN	2004	2	175.69	174.52	"                                                                                               "
TN	2004	3	178.79	177.39	"                                                                                               "
TN	2004	4	180.89	180.24	"                                                                                               "
TN	2005	1	184.35	184.68	"                                                                                               "
TN	2005	2	187.85	186.56	"                                                                                               "
TN	2005	3	192.14	190.4	"                                                                                               "
TN	2005	4	194.5	193.8	"                                                                                               "
TN	2006	1	197.19	197.86	"                                                                                               "
TN	2006	2	202.2	200.76	"                                                                                               "
TN	2006	3	204.08	201.93	"                                                                                               "
TN	2006	4	205.75	204.94	"                                                                                               "
TN	2007	1	206.07	207.27	"                                                                                               "
TN	2007	2	208.59	206.97	"                                                                                               "
TN	2007	3	207.56	205.1	"                                                                                               "
TN	2007	4	202.85	201.97	"                                                                                               "
TN	2008	1	197.67	199.3	"                                                                                               "
TN	2008	2	198.31	196.66	"                                                                                               "
TN	2008	3	195.96	193.39	"                                                                                               "
TN	2008	4	188.68	187.77	"                                                                                               "
TN	2009	1	181.74	183.72	"                                                                                               "
TN	2009	2	184.02	182.28	"                                                                                               "
TN	2009	3	185.68	183.09	"                                                                                               "
TN	2009	4	184.88	183.89	"                                                                                               "
TN	2010	1	176.83	179.18	"                                                                                               "
TN	2010	2	184.14	182.21	"                                                                                               "
TN	2010	3	176.63	173.98	"                                                                                               "
TN	2010	4	175.83	174.86	"                                                                                               "
TN	2011	1	172.48	175.16	"                                                                                               "
TN	2011	2	175.36	173.3	"                                                                                               "
TN	2011	3	175.85	173.12	"                                                                                               "
TN	2011	4	173.37	172.46	"                                                                                               "
TN	2012	1	170.28	173.16	"                                                                                               "
TN	2012	2	177.3	175.06	"                                                                                               "
TN	2012	3	177.62	174.67	"                                                                                               "
TN	2012	4	178.85	178.01	"                                                                                               "
TN	2013	1	176.1	179.2	"                                                                                               "
TN	2013	2	185.29	182.78	"                                                                                               "
TN	2013	3	190.46	187.13	"                                                                                               "
TN	2013	4	186.53	185.64	"                                                                                               "
TX	1991	1	100	100	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1991	2	100.53	100.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1991	3	101.03	100.26	"                                                                                               "
TX	1991	4	100.54	100.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1992	1	101.06	101.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1992	2	101.45	101.08	"                                                                                               "
TX	1992	3	102.83	102.05	"                                                                                               "
TX	1992	4	103.66	103.3	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1993	1	103.67	103.69	"                                                                                               "
TX	1993	2	105.34	104.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1993	3	107.09	106.29	"                                                                                               "
TX	1993	4	107.93	107.57	"                                                                                               "
TX	1994	1	109.31	109.37	"                                                                                               "
TX	1994	2	110.24	109.72	"                                                                                               "
TX	1994	3	111.37	110.54	"                                                                                               "
TX	1994	4	111.81	111.49	"                                                                                               "
TX	1995	1	111.95	112.03	"                                                                                               "
TX	1995	2	113.63	113	"                                                                                               "
TX	1995	3	114.97	114.13	"                                                                                               "
TX	1995	4	115.42	115.15	"                                                                                               "
TX	1996	1	115.82	115.92	"                                                                                               "
TX	1996	2	117.56	116.8	"                                                                                               "
TX	1996	3	118.15	117.32	"                                                                                               "
TX	1996	4	117.77	117.55	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1997	1	118.3	118.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1997	2	120.35	119.5	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1997	3	120.94	120.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1997	4	121.43	121.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1998	1	122.36	122.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1998	2	124.85	123.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1998	3	126.49	125.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1998	4	127.47	127.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1999	1	129.2	129.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1999	2	132.19	131.2	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1999	3	133.65	132.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	1999	4	135.44	135.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2000	1	137.64	137.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2000	2	140.88	139.82	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2000	3	143.22	142.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2000	4	144.69	144.43	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2001	1	146.23	146.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2001	2	148.95	147.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2001	3	150.57	149.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2001	4	151.27	150.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2002	1	152.04	152.1	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2002	2	154.74	153.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2002	3	155.58	154.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2002	4	156.1	155.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2003	1	156.63	156.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2003	2	158.21	157	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2003	3	158.36	157.33	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2003	4	158.62	158.4	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2004	1	158.39	158.5	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2004	2	161.34	160.07	"                                                                                               "
TX	2004	3	162.14	161.01	"                                                                                               "
TX	2004	4	162.46	162.31	"                                                                                               "
TX	2005	1	163.76	163.94	"                                                                                               "
TX	2005	2	167.06	165.7	"                                                                                               "
TX	2005	3	169.61	168.3	"                                                                                               "
TX	2005	4	171.19	171.13	"                                                                                               "
TX	2006	1	173.69	173.99	"                                                                                               "
TX	2006	2	177.16	175.68	"                                                                                               "
TX	2006	3	179.18	177.61	"                                                                                               "
TX	2006	4	180.53	180.56	"                                                                                               "
TX	2007	1	182.78	183.27	"                                                                                               "
TX	2007	2	186.98	185.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2007	3	187.95	186.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2007	4	186.62	186.76	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2008	1	185.88	186.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2008	2	186.74	184.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2008	3	188.29	186.3	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2008	4	181.1	181.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2009	1	179.13	179.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2009	2	181.8	179.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2009	3	183.22	181.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2009	4	181.58	181.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2010	1	180.05	181	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2010	2	181.82	179.77	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2010	3	179.92	177.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2010	4	176.53	176.95	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2011	1	176.34	177.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2011	2	175.7	173.54	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2011	3	176.95	174.95	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2011	4	175.37	175.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2012	1	177.92	179.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2012	2	184.79	182.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2012	3	186.01	183.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2012	4	185.94	186.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2013	1	187.88	189.1	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2013	2	196.87	194.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2013	3	200.64	198.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX	2013	4	201.58	202.2	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1991	1	100	100	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1991	2	101.34	100.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1991	3	102.57	102.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1991	4	104.6	104.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1992	1	105.63	105.63	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1992	2	107.7	107.31	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1992	3	109.88	109.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1992	4	113.69	113.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1993	1	116.94	116.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1993	2	122.11	121.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1993	3	128.44	127.64	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1993	4	133.31	132.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1994	1	137.84	137.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1994	2	145.32	144.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	1994	3	150.55	149.52	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
